::1 - - [30/May/2020:16:08:58 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:09:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:10:31 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:10:45 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:11:45 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:12:10 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:13:43 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:13:55 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:05 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:14 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:27 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:46 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:15:02 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:16:12 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:16:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:48:14 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:54:19 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:57:29 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
